network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	humanbase	0.6	network_modules	2	TRUE	0.003039963545864324	103	51	6	0.11764705882352941	0.05825242718446602	REAC:R-HSA-168181	REAC	Toll Like Receptor 7/8 (TLR7/8) Cascade	10916	2518		0.4666666666666667	0.5625	103	10813	6	45	97	10768	10916	0.07668579489130213
K1	humanbase	0.6	network_modules	2	TRUE	0.0035885575071921447	106	51	6	0.11764705882352941	0.05660377358490566	REAC:R-HSA-168138	REAC	Toll Like Receptor 9 (TLR9) Cascade	10916	2519		0.6	0.625	106	10810	6	45	100	10765	10916	0.0754113075464921
K1	humanbase	0.6	network_modules	2	TRUE	0.0037882946458277582	107	51	6	0.11764705882352941	0.056074766355140186	REAC:R-HSA-937061	REAC	TRIF (TICAM1)-mediated TLR4 signaling 	10916	2471		0.6666666666666666	0.75	107	10809	6	45	101	10764	10916	0.07499785621902016
K1	humanbase	0.6	network_modules	2	TRUE	0.0037882946458277582	107	51	6	0.11764705882352941	0.056074766355140186	REAC:R-HSA-166166	REAC	MyD88-independent TLR4 cascade 	10916	1501		0.6666666666666666	0.75	107	10809	6	45	101	10764	10916	0.07499785621902016
K1	humanbase	0.6	network_modules	2	TRUE	0.0038157801348113374	137	70	7	0.1	0.051094890510948905	GO:0098876	GO:BP	vesicle-mediated transport to the plasma membrane	16175	18924		0.125	0.2222222222222222	137	16038	7	63	130	15975	16175	0.06584786207478673
K1	humanbase	0.6	network_modules	2	TRUE	0.004926846057266428	112	51	6	0.11764705882352941	0.05357142857142857	REAC:R-HSA-168188	REAC	Toll Like Receptor TLR6:TLR2 Cascade	10916	2521		0.8	0.875	112	10804	6	45	106	10759	10916	0.07301023003392147
K1	humanbase	0.6	network_modules	2	TRUE	0.004926846057266428	112	51	6	0.11764705882352941	0.05357142857142857	REAC:R-HSA-166058	REAC	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	10916	1502		0.8	0.875	112	10804	6	45	106	10759	10916	0.07301023003392147
K1	humanbase	0.6	network_modules	2	TRUE	0.005733244199893028	115	51	6	0.11764705882352941	0.05217391304347826	REAC:R-HSA-168179	REAC	Toll Like Receptor TLR1:TLR2 Cascade	10916	2520		0.9333333333333333	1	115	10801	6	45	109	10756	10916	0.07187721409496402
K1	humanbase	0.6	network_modules	2	TRUE	0.005733244199893028	115	51	6	0.11764705882352941	0.05217391304347826	REAC:R-HSA-181438	REAC	Toll Like Receptor 2 (TLR2) Cascade	10916	2514		0.9333333333333333	1	115	10801	6	45	109	10756	10916	0.07187721409496402
K1	humanbase	0.6	network_modules	2	TRUE	0.006529590582478062	547	70	12	0.17142857142857143	0.021937842778793418	GO:0006511	GO:BP	ubiquitin-dependent protein catabolic process	16175	2235		0.25	0.3333333333333333	547	15628	12	58	535	15570	16175	0.05019039094753832
K1	humanbase	0.6	network_modules	2	TRUE	0.0075783461438979705	555	70	12	0.17142857142857143	0.021621621621621623	GO:0019941	GO:BP	modification-dependent protein catabolic process	16175	6072		0.375	0.4444444444444444	555	15620	12	58	543	15562	16175	0.04966097226394546
K1	humanbase	0.6	network_modules	2	TRUE	0.007903480991622323	113	36	5	0.1388888888888889	0.04424778761061947	KEGG:04668	KEGG	TNF signaling pathway	8484	342		NA	1	113	8371	5	31	108	8340	8484	0.07150426074538387
K1	humanbase	0.6	network_modules	2	TRUE	0.008156451508587964	559	70	12	0.17142857142857143	0.02146690518783542	GO:0043632	GO:BP	modification-dependent macromolecule catabolic process	16175	10812		0.5	0.5555555555555556	559	15616	12	58	547	15558	16175	0.04940005635349341
K1	humanbase	0.6	network_modules	2	TRUE	0.008464632682041985	100	70	6	0.08571428571428572	0.06	GO:0006892	GO:BP	post-Golgi vesicle-mediated transport	16175	2547		0.625	0.6666666666666666	100	16075	6	64	94	16011	16175	0.06689271786291393
K1	humanbase	0.6	network_modules	2	TRUE	0.008549703326138861	57	70	5	0.07142857142857142	0.08771929824561403	GO:0006893	GO:BP	Golgi to plasma membrane transport	16175	2548		0.75	0.7777777777777778	57	16118	5	65	52	16053	16175	0.075547349219601
K1	humanbase	0.6	network_modules	2	TRUE	0.00891099568135186	667	70	13	0.18571428571428572	0.019490254872563718	GO:0032446	GO:BP	protein modification by small protein conjugation	16175	7568		0.875	0.8888888888888888	667	15508	13	57	654	15451	16175	0.04790416567100457
K1	humanbase	0.6	network_modules	2	TRUE	0.009461133648571835	470	70	11	0.15714285714285714	0.023404255319148935	GO:0010498	GO:BP	proteasomal protein catabolic process	16175	4177		1	1	470	15705	11	59	459	15646	16175	0.05027424881727181
K1	humanbase	0.6	network_modules	5	TRUE	1.3161818390468213e-4	284	74	11	0.14864864864864866	0.03873239436619718	GO:0048193	GO:BP	Golgi vesicle transport	16175	12570		0	0.2	284	15891	11	63	273	15828	16175	0.06766604385536125
K1	humanbase	0.6	network_modules	5	TRUE	1.792525962035381e-4	522	74	14	0.1891891891891892	0.02681992337164751	GO:0010256	GO:BP	endomembrane system organization	16175	4029		0.25	0.4	522	15653	14	60	508	15593	16175	0.06019634627504442
K1	humanbase	0.6	network_modules	5	TRUE	6.208911679757416e-4	144	74	8	0.10810810810810811	0.05555555555555555	GO:0007030	GO:BP	Golgi organization	16175	2635		0.5	0.6	144	16031	8	66	136	15965	16175	0.07159914504115714
K1	humanbase	0.6	network_modules	5	TRUE	0.0012501293415110755	156	45	7	0.15555555555555556	0.04487179487179487	KEGG:04148	KEGG	Efferocytosis	8484	283		0	0.3333333333333333	156	8328	7	38	149	8290	8484	0.07455582498873543
K1	humanbase	0.6	network_modules	5	TRUE	0.0029236064560198625	120	45	6	0.13333333333333333	0.05	KEGG:04071	KEGG	Sphingolipid signaling pathway	8484	260		0.5	0.6666666666666666	120	8364	6	39	114	8325	8484	0.07370554965829433
K1	humanbase	0.6	network_modules	5	TRUE	0.0033800255640890463	315	74	10	0.13513513513513514	0.031746031746031744	GO:0016050	GO:BP	vesicle organization	16175	5082		0.75	0.8	315	15860	10	64	305	15796	16175	0.056743018836620994
K1	humanbase	0.6	network_modules	5	TRUE	0.005903879057923588	136	45	6	0.13333333333333333	0.04411764705882353	KEGG:05135	KEGG	Yersinia infection	8484	432		1	1	136	8348	6	39	130	8309	8484	0.06820409590517329
K1	humanbase	0.6	network_modules	5	TRUE	0.0072313327083426875	476	55	11	0.2	0.023109243697478993	REAC:R-HSA-6798695	REAC	Neutrophil degranulation	10916	1597		NA	1	476	10440	11	44	465	10396	10916	0.054497567038199954
K1	humanbase	0.6	network_modules	5	TRUE	0.007861120838681119	270	74	9	0.12162162162162163	0.03333333333333333	GO:0016197	GO:BP	endosomal transport	16175	5169		1	1	270	15905	9	65	261	15840	16175	0.055524076843078876
K1	humanbase	0.6	network_modules	7	TRUE	1.6978038980067403e-26	79	13	13	1	0.16455696202531644	REAC:R-HSA-2559586	REAC	DNA Damage/Telomere Stress Induced Senescence	10916	441		0	0.010752688172043012	79	10837	13	0	66	10837	10916	0.40442655233655256
K1	humanbase	0.6	network_modules	7	TRUE	1.1098823221759915e-25	51	13	12	0.9230769230769231	0.23529411764705882	REAC:R-HSA-171306	REAC	Packaging Of Telomere Ends	10916	1712		0.010869565217391304	0.021505376344086023	51	10865	12	1	39	10864	10916	0.46504655058212574
K1	humanbase	0.6	network_modules	7	TRUE	2.3974308740609403e-25	54	13	12	0.9230769230769231	0.2222222222222222	REAC:R-HSA-110331	REAC	Cleavage of the damaged purine	10916	373		0.021739130434782608	0.053763440860215055	54	10862	12	1	42	10861	10916	0.4518711586733118
K1	humanbase	0.6	network_modules	7	TRUE	2.3974308740609403e-25	54	13	12	0.9230769230769231	0.2222222222222222	REAC:R-HSA-73927	REAC	Depurination	10916	731		0.021739130434782608	0.053763440860215055	54	10862	12	1	42	10861	10916	0.4518711586733118
K1	humanbase	0.6	network_modules	7	TRUE	2.3974308740609403e-25	54	13	12	0.9230769230769231	0.2222222222222222	REAC:R-HSA-110330	REAC	Recognition and association of DNA glycosylase with site containing an affected purine	10916	1946		0.021739130434782608	0.053763440860215055	54	10862	12	1	42	10861	10916	0.4518711586733118
K1	humanbase	0.6	network_modules	7	TRUE	7.821279659578177e-25	59	13	12	0.9230769230769231	0.2033898305084746	REAC:R-HSA-73928	REAC	Depyrimidination	10916	732		0.05434782608695652	0.08602150537634409	59	10857	12	1	47	10856	10916	0.43218407409944304
K1	humanbase	0.6	network_modules	7	TRUE	7.821279659578177e-25	59	13	12	0.9230769230769231	0.2033898305084746	REAC:R-HSA-110329	REAC	Cleavage of the damaged pyrimidine 	10916	374		0.05434782608695652	0.08602150537634409	59	10857	12	1	47	10856	10916	0.43218407409944304
K1	humanbase	0.6	network_modules	7	TRUE	7.821279659578177e-25	59	13	12	0.9230769230769231	0.2033898305084746	REAC:R-HSA-110328	REAC	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	10916	1947		0.05434782608695652	0.08602150537634409	59	10857	12	1	47	10856	10916	0.43218407409944304
K1	humanbase	0.6	network_modules	7	TRUE	9.775768631369194e-25	60	13	12	0.9230769230769231	0.2	REAC:R-HSA-73929	REAC	Base-Excision Repair, AP Site Formation	10916	206		0.08695652173913043	0.0967741935483871	60	10856	12	1	48	10855	10916	0.42854436100181936
K1	humanbase	0.6	network_modules	7	TRUE	1.5088029269470692e-24	62	13	12	0.9230769230769231	0.1935483870967742	REAC:R-HSA-73728	REAC	RNA Polymerase I Promoter Opening	10916	1883		0.09782608695652174	0.10752688172043011	62	10854	12	1	50	10853	10916	0.42153034876186485
K1	humanbase	0.6	network_modules	7	TRUE	2.2935365868329794e-24	64	13	12	0.9230769230769231	0.1875	REAC:R-HSA-5334118	REAC	DNA methylation	10916	447		0.10869565217391304	0.11827956989247312	64	10852	12	1	52	10851	10916	0.41484702330078344
K1	humanbase	0.6	network_modules	7	TRUE	3.437316109992288e-24	66	13	12	0.9230769230769231	0.18181818181818182	REAC:R-HSA-5625886	REAC	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	10916	68		0.11956521739130435	0.13978494623655913	66	10850	12	1	54	10849	10916	0.40846914854540006
K1	humanbase	0.6	network_modules	7	TRUE	3.437316109992288e-24	66	13	12	0.9230769230769231	0.18181818181818182	REAC:R-HSA-9670095	REAC	Inhibition of DNA recombination at telomere	10916	1189		0.11956521739130435	0.13978494623655913	66	10850	12	1	54	10849	10916	0.40846914854540006
K1	humanbase	0.6	network_modules	7	TRUE	4.1869198872784505e-24	67	13	12	0.9230769230769231	0.1791044776119403	REAC:R-HSA-427359	REAC	SIRT1 negatively regulates rRNA expression	10916	2142		0.14130434782608695	0.15053763440860216	67	10849	12	1	55	10848	10916	0.4053875941572555
K1	humanbase	0.6	network_modules	7	TRUE	5.0836845973109295e-24	68	13	12	0.9230769230769231	0.17647058823529413	REAC:R-HSA-68616	REAC	Assembly of the ORC complex at the origin of replication	10916	178		0.15217391304347827	0.16129032258064516	68	10848	12	1	56	10847	10916	0.40237410546978575
K1	humanbase	0.6	network_modules	7	TRUE	7.425898226636105e-24	70	13	12	0.9230769230769231	0.17142857142857143	REAC:R-HSA-9821002	REAC	Chromatin modifications during the maternal to zygotic transition (MZT)	10916	354		0.16304347826086957	0.17204301075268819	70	10846	12	1	58	10845	10916	0.3965415531628923
K1	humanbase	0.6	network_modules	7	TRUE	1.072167593795552e-23	72	13	12	0.9230769230769231	0.16666666666666666	REAC:R-HSA-774815	REAC	Nucleosome assembly	10916	1621		0.17391304347826086	0.22580645161290322	72	10844	12	1	60	10843	10916	0.3909531420482239
K1	humanbase	0.6	network_modules	7	TRUE	1.072167593795552e-23	72	13	12	0.9230769230769231	0.16666666666666666	REAC:R-HSA-606279	REAC	Deposition of new CENPA-containing nucleosomes at the centromere	10916	730		0.17391304347826086	0.22580645161290322	72	10844	12	1	60	10843	10916	0.3909531420482239
K1	humanbase	0.6	network_modules	7	TRUE	1.072167593795552e-23	72	13	12	0.9230769230769231	0.16666666666666666	REAC:R-HSA-9710421	REAC	Defective pyroptosis	10916	702		0.17391304347826086	0.22580645161290322	72	10844	12	1	60	10843	10916	0.3909531420482239
K1	humanbase	0.6	network_modules	7	TRUE	1.072167593795552e-23	72	13	12	0.9230769230769231	0.16666666666666666	REAC:R-HSA-2299718	REAC	Condensation of Prophase Chromosomes	10916	395		0.17391304347826086	0.22580645161290322	72	10844	12	1	60	10843	10916	0.3909531420482239
K1	humanbase	0.6	network_modules	7	TRUE	1.072167593795552e-23	72	13	12	0.9230769230769231	0.16666666666666666	REAC:R-HSA-212300	REAC	PRC2 methylates histones and DNA	10916	1701		0.17391304347826086	0.22580645161290322	72	10844	12	1	60	10843	10916	0.3909531420482239
K1	humanbase	0.6	network_modules	7	TRUE	1.822659624276052e-23	75	13	12	0.9230769230769231	0.16	REAC:R-HSA-427389	REAC	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	10916	827		0.22826086956521738	0.23655913978494625	75	10841	12	1	63	10840	10916	0.38299239895695364
K1	humanbase	0.6	network_modules	7	TRUE	2.164224093639955e-23	76	13	12	0.9230769230769231	0.15789473684210525	REAC:R-HSA-1221632	REAC	Meiotic synapsis	10916	1412		0.2391304347826087	0.24731182795698925	76	10840	12	1	64	10839	10916	0.38044387416926634
K1	humanbase	0.6	network_modules	7	TRUE	1.065797961803874e-22	86	13	12	0.9230769230769231	0.13953488372093023	REAC:R-HSA-912446	REAC	Meiotic recombination	10916	1411		0.25	0.25806451612903225	86	10830	12	1	74	10829	10916	0.35744899510997336
K1	humanbase	0.6	network_modules	7	TRUE	1.4312910458166618e-22	88	13	12	0.9230769230769231	0.13636363636363635	REAC:R-HSA-73884	REAC	Base Excision Repair	10916	205		0.2608695652173913	0.27956989247311825	88	10828	12	1	76	10827	10916	0.353325614476052
K1	humanbase	0.6	network_modules	7	TRUE	1.4312910458166618e-22	88	13	12	0.9230769230769231	0.13636363636363635	REAC:R-HSA-9616222	REAC	Transcriptional regulation of granulopoiesis	10916	2559		0.2608695652173913	0.27956989247311825	88	10828	12	1	76	10827	10916	0.353325614476052
K1	humanbase	0.6	network_modules	7	TRUE	1.6542084349767743e-22	89	13	12	0.9230769230769231	0.1348314606741573	REAC:R-HSA-5250924	REAC	B-WICH complex positively regulates rRNA expression	10916	198		0.2826086956521739	0.2903225806451613	89	10827	12	1	77	10826	10916	0.3513160801129871
K1	humanbase	0.6	network_modules	7	TRUE	1.9085393992318987e-22	90	13	12	0.9230769230769231	0.13333333333333333	REAC:R-HSA-201722	REAC	Formation of the beta-catenin:TCF transactivating complex	10916	968		0.29347826086956524	0.3118279569892473	90	10826	12	1	78	10825	10916	0.34934002514193835
K1	humanbase	0.6	network_modules	7	TRUE	1.9085393992318987e-22	90	13	12	0.9230769230769231	0.13333333333333333	REAC:R-HSA-73772	REAC	RNA Polymerase I Promoter Escape	10916	1882		0.29347826086956524	0.3118279569892473	90	10826	12	1	78	10825	10916	0.34934002514193835
K1	humanbase	0.6	network_modules	7	TRUE	2.527779839771575e-22	92	13	12	0.9230769230769231	0.13043478260869565	REAC:R-HSA-1912408	REAC	Pre-NOTCH Transcription and Translation	10916	1786		0.31521739130434784	0.3225806451612903	92	10824	12	1	80	10823	10916	0.3454847015561866
K1	humanbase	0.6	network_modules	7	TRUE	2.9020183757111814e-22	93	13	12	0.9230769230769231	0.12903225806451613	REAC:R-HSA-5625740	REAC	RHO GTPases activate PKNs	10916	1857		0.32608695652173914	0.3333333333333333	93	10823	12	1	81	10822	10916	0.3436036932093953
K1	humanbase	0.6	network_modules	7	TRUE	3.326420425481237e-22	94	13	12	0.9230769230769231	0.1276595744680851	REAC:R-HSA-3214815	REAC	HDACs deacetylate histones	10916	1092		0.33695652173913043	0.34408602150537637	94	10822	12	1	82	10821	10916	0.34175268147980364
K1	humanbase	0.6	network_modules	7	TRUE	3.8070241160589065e-22	95	13	12	0.9230769230769231	0.12631578947368421	REAC:R-HSA-8936459	REAC	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	10916	1919		0.34782608695652173	0.3548387096774194	95	10821	12	1	83	10820	10916	0.3399308753983984
K1	humanbase	0.6	network_modules	7	TRUE	9.404182589157391e-22	102	13	12	0.9230769230769231	0.11764705882352941	REAC:R-HSA-5578749	REAC	Transcriptional regulation by small RNAs	10916	2555		0.358695652173913	0.3655913978494624	102	10814	12	1	90	10813	10916	0.3279352962245167
K1	humanbase	0.6	network_modules	7	TRUE	1.0643386569275984e-21	103	13	12	0.9230769230769231	0.11650485436893204	REAC:R-HSA-9645723	REAC	Diseases of programmed cell death	10916	771		0.3695652173913043	0.3763440860215054	103	10813	12	1	91	10812	10916	0.32632186483320624
K1	humanbase	0.6	network_modules	7	TRUE	1.2030627936956699e-21	104	13	12	0.9230769230769231	0.11538461538461539	REAC:R-HSA-5250913	REAC	Positive epigenetic regulation of rRNA expression	10916	1771		0.3804347826086957	0.3870967741935484	104	10812	12	1	92	10811	10916	0.3247316744959427
K1	humanbase	0.6	network_modules	7	TRUE	1.3581808135286508e-21	105	13	12	0.9230769230769231	0.11428571428571428	REAC:R-HSA-427413	REAC	NoRC negatively regulates rRNA expression	10916	1602		0.391304347826087	0.3978494623655914	105	10811	12	1	93	10810	10916	0.3231641709227355
K1	humanbase	0.6	network_modules	7	TRUE	1.9401580616161832e-21	108	13	12	0.9230769230769231	0.1111111111111111	REAC:R-HSA-5250941	REAC	Negative epigenetic regulation of rRNA expression	10916	1566		0.40217391304347827	0.41935483870967744	108	10808	12	1	96	10807	10916	0.31859250838777164
K1	humanbase	0.6	network_modules	7	TRUE	1.9401580616161832e-21	108	13	12	0.9230769230769231	0.1111111111111111	REAC:R-HSA-1912422	REAC	Pre-NOTCH Expression and Processing	10916	1783		0.40217391304347827	0.41935483870967744	108	10808	12	1	96	10807	10916	0.31859250838777164
K1	humanbase	0.6	network_modules	7	TRUE	2.179991540727371e-21	109	13	12	0.9230769230769231	0.11009174311926606	REAC:R-HSA-73854	REAC	RNA Polymerase I Promoter Clearance	10916	1881		0.42391304347826086	0.43010752688172044	109	10807	12	1	97	10806	10916	0.3171105644086553
K1	humanbase	0.6	network_modules	7	TRUE	2.4467204208230773e-21	110	13	12	0.9230769230769231	0.10909090909090909	REAC:R-HSA-977225	REAC	Amyloid fiber formation	10916	145		0.43478260869565216	0.45161290322580644	110	10806	12	1	98	10805	10916	0.31564879596031997
K1	humanbase	0.6	network_modules	7	TRUE	2.4467204208230773e-21	110	13	12	0.9230769230769231	0.10909090909090909	REAC:R-HSA-73864	REAC	RNA Polymerase I Transcription	10916	1884		0.43478260869565216	0.45161290322580644	110	10806	12	1	98	10805	10916	0.31564879596031997
K1	humanbase	0.6	network_modules	7	TRUE	2.743058417145507e-21	111	13	12	0.9230769230769231	0.10810810810810811	REAC:R-HSA-2559582	REAC	Senescence-Associated Secretory Phenotype (SASP)	10916	2194		0.45652173913043476	0.4731182795698925	111	10805	12	1	99	10804	10916	0.31420674795201753
K1	humanbase	0.6	network_modules	7	TRUE	2.743058417145507e-21	111	13	12	0.9230769230769231	0.10810810810810811	REAC:R-HSA-157579	REAC	Telomere Maintenance	10916	2489		0.45652173913043476	0.4731182795698925	111	10805	12	1	99	10804	10916	0.31420674795201753
K1	humanbase	0.6	network_modules	7	TRUE	3.436655432381053e-21	113	13	12	0.9230769230769231	0.10619469026548672	REAC:R-HSA-9610379	REAC	HCMV Late Events	10916	1090		0.4782608695652174	0.4838709677419355	113	10803	12	1	101	10802	10916	0.311380063568611
K1	humanbase	0.6	network_modules	7	TRUE	3.7762214039109264e-21	194	13	13	1	0.06701030927835051	REAC:R-HSA-2559583	REAC	Cellular Senescence	10916	331		0.4891304347826087	0.4946236559139785	194	10722	13	0	181	10722	10916	0.25670581499975614
K1	humanbase	0.6	network_modules	7	TRUE	4.782056193302364e-21	116	13	12	0.9230769230769231	0.10344827586206896	REAC:R-HSA-1500620	REAC	Meiosis	10916	1410		0.5	0.5053763440860215	116	10800	12	1	104	10799	10916	0.3072773526762624
K1	humanbase	0.6	network_modules	7	TRUE	6.5953716661046235e-21	119	13	12	0.9230769230769231	0.10084033613445378	REAC:R-HSA-9816359	REAC	Maternal to zygotic transition (MZT)	10916	1394		0.5108695652173914	0.5161290322580645	119	10797	12	1	107	10796	10916	0.3033301404962484
K1	humanbase	0.6	network_modules	7	TRUE	7.126359912280425e-21	132	12	12	1	0.09090909090909091	KEGG:05322	KEGG	Systemic lupus erythematosus	8484	484		0	0.16666666666666666	132	8352	12	0	120	8352	8484	0.29936837964606133
K1	humanbase	0.6	network_modules	7	TRUE	7.327564702236689e-21	120	13	12	0.9230769230769231	0.1	REAC:R-HSA-5617472	REAC	Activation of anterior HOX genes in hindbrain development during early embryogenesis	10916	99		0.5217391304347826	0.5376344086021505	120	10796	12	1	108	10795	10916	0.30204727281452987
K1	humanbase	0.6	network_modules	7	TRUE	7.327564702236689e-21	120	13	12	0.9230769230769231	0.1	REAC:R-HSA-5619507	REAC	Activation of HOX genes during differentiation	10916	84		0.5217391304347826	0.5376344086021505	120	10796	12	1	108	10795	10916	0.30204727281452987
K1	humanbase	0.6	network_modules	7	TRUE	9.020102334617012e-21	122	13	12	0.9230769230769231	0.09836065573770492	REAC:R-HSA-2559580	REAC	Oxidative Stress Induced Senescence	10916	1654		0.5434782608695652	0.5483870967741935	122	10794	12	1	110	10793	10916	0.2995288152964409
